ID_Venta,ID_Producto,ID_Cliente,Fecha_Venta,Cantidad,Precio_Unitario
1664,152,180,2023-06-15,1,131.71
8736,144,134,2023-01-17,5,
12100,118,372,2023-09-14,5,709.25
12117,123,820,2022-11-15,4,339.44
8587,102,574,2023-12-13,5,1142.95
7523,110,619,2023-04-09,5,796.33
756,118,326,2022-07-26,1,716.84
8516,158,33,2023-06-17,4,318.95
11787,104,500,2025-13-45,5,759.94
4848,143,704,2022-11-27,4,366.88
1883,113,662,2021-03-14,5,771.65
4661,118,674,2023-11-18,5,707.1
2703,156,143,2022-10-18,3,444.03
2378,146,606,2023-08-25,2,72.75
4033,104,460,2023-05-18,4,780.87
470,120,791,2023-09-25,717,814.46
1157,104,725,2022-08-20,3,754.46
7145,109,413,2021-05-07,1,1166.34
10998,142,180,2023-09-21,3,793.0
11872,155,699,2022-11-18,4,130.03
11558,129,382,2023-12-18,4,263.91
9992,130,160,2021-12-30,5,260.58
4888,130,614,2023-12-27,1,252.11
9870,117,202,2023-02-02,1,565.23
6605,107,741,2023-01-07,4,651.74
11602,118,112,2022-06-22,4,717.85
10696,117,316,2023-04-07,2,591.2
4539,139,397,2022-03-12,4,267.05
4443,132,708,2023-02-23,2,336.13
10535,115,451,2021-12-22,1,-94.25198878493111
11192,137,759,2022-05-24,4,665.53
3657,111,690,2023-03-23,3,820.55
2435,145,597,2023-09-19,5,135.09
866,104,503,2023-06-24,2,715.86
4903,115,823,2023-06-24,1,262.09
6766,122,816,2023-11-20,4,801.24
4644,120,793,2023-05-21,5,828.72
1558,9510,786,2022-12-26,5,42.2
3501,129,193,2023-04-28,5,238.52
4580,114,782,2022-08-18,1,624.73
4475,118,162,2023-08-06,2,652.68
151,115,508,2023-11-06,1,290.65
12000,158,795,2023-12-22,3,406.88
7389,152,498,2023-12-06,1,
11850,156,59,2021-10-15,2,598.9
142,124,802,2023-12-08,5,451.79
8079,107,193,2022-08-02,5,602.46
7283,145,787,2023-01-31,4,124.11
4449,143,83,2023-07-19,0,365.02
526,162,147,2023-01-20,5,232.72
3706,132,821,2022-01-12,5,380.71
11027,151,319,2022-07-29,5,184.44
11680,136,391,2024-01-17,3,380.63
11202,131,762,2022-03-03,3,424.95
2583,142,202,2023-10-10,2,638.41
6575,101,605,2023-12-20,5,0.0
8299,117,526,2021-09-03,5,661.98
1686,130,342,2023-03-07,3,262.83
8416,156,10,2021-04-09,1,
9286,104,112,2021-05-11,2,697.75
915,158,731,2023-03-12,4,0.0
8260,118,38,2022-09-05,3,711.95
2907,146,418,2023-09-15,3,62.43
5559,135,596,2023-10-12,4,593.26
5722,104,663,2021-01-25,2,770.3
5817,147,568,2022-02-13,2,198.14
5432,125,225,2023-10-18,5,352.25
4451,158,803,2021-11-30,4,295.9
3486,155,222,2022-03-12,2,130.91
7538,141,709,2021-01-30,3,636.01
8302,143,586,2023-11-17,2,370.31
11443,118,51,2023-06-07,2,666.29
8225,152,726,2023-08-22,1,125.13
7524,145,73,2023-11-09,2,131.53
4562,118,781,2021-11-07,3,698.11
2813,128,64,2021-03-13,4,707.79
9779,128,606,2023-07-19,1,651.06
2128,140,694,2021-03-16,4,350.5
2533,9223,814,2022-07-21,3,1254.95
8509,125,389,2023-09-03,2,378.38
2422,151,821,2022-10-19,3,139.39
8713,109,166,2024-01-17,5,1234.3
6180,124,712,2023-08-07,5,493.09
942,123,262,2021-03-31,1,344.09
9183,134,517,2021-07-28,2,306.15
7108,125,267,2023-06-04,2,328.15
6565,130,558,2023-02-20,1,289.4
2677,108,634,2022-11-01,5,1142.57
3784,129,301,2023-12-07,4,252.45
6292,110,724,2021-05-12,1,784.19
6656,116,669,2023-12-03,4,956.58
9351,113,12,2023-12-23,-1,-75.82972049703184
8297,119,432,2021-01-16,1,592.12
11145,123,725,2021-05-18,1,350.88
66,104,243,2021-04-02,2,669.22
5756,161,559,2023-08-09,4,0.0
10515,118,772,2021-10-23,1,713.04
8596,122,220,2021-06-01,0,855.09
3767,106,54,2023-12-12,5,919.69
2508,139,317,2021-02-08,3,316.94
9486,108,57,2023-11-16,2,963.87
8538,104,324,2023-09-06,2,663.71
10652,118,422,2021-09-04,1,-17.255508916667754
4026,149,564,2021-04-06,3,167.89
1980,119,269,2022-10-31,1,-62.71934936852526
2413,135,381,2021-07-16,5,696.61
11621,124,638,2022-08-22,1,433.78
284,161,185,2022-02-10,5,428.08
6412,159,530,2022-01-26,1,
3851,145,392,2023-08-16,3,123.54
7665,116,298,2021-12-01,0,857.54
1148,110,48,2021-09-27,5,748.31
11815,152,599,2022-08-21,4,104.09
5802,163,628,2023-08-05,4,424.38
2134,158,472,2023-08-28,1,391.38
7919,134,4,2023-02-27,2,339.49
6057,133,612,2023-12-20,2,254.44
9236,107,777,2021-07-18,4,662.76
3742,112,25,2023-12-10,3,788.16
10632,148,135,2023-11-08,4,283.18
9612,111,121,2025-13-45,3,843.27
8941,149,314,2022-04-18,3,166.52
1087,119,115,2023-01-02,3,696.76
9466,127,342,2023-01-26,2,389.37
5417,138,258,2022-06-19,5,468.72
7582,129,361,2022-04-08,5,234.83
838,142,35,2022-11-09,4,745.72
8781,132,19,2023-09-24,5,-90.27111058638538
1864,112,703,2023-09-01,3,797.87
10256,107,710,2023-11-25,3,628.11
1094,120,2,2021-12-23,2,837.92
3979,159,770,2023-04-12,2,309.54
6738,135,147,2023-07-10,4,638.31
3307,133,780,2023-10-21,2,284.66
8289,161,523,2022-02-09,4,386.1
1846,113,395,2023-07-20,3,811.87
7339,128,781,2023-12-07,2,681.02
10368,123,449,2021-04-21,4,334.97
163,120,662,2023-06-15,1,895.06
4093,124,385,2021-02-26,4,471.15
609,140,225,2023-03-16,1,330.69
5086,162,640,2021-04-29,3,264.29
12024,146,458,2023-02-22,1,70.78
6387,123,744,2023-06-04,4,337.03
10664,130,803,2023-10-25,5,268.53
7593,154,26,2023-12-07,3,74.58
7984,124,661,2022-12-28,4,467.02
2457,154,449,2021-05-02,3,66.57
1200,137,480,2022-08-15,5,681.24
5152,117,153,2021-06-14,2,580.08
11943,125,703,2023-01-05,1,374.53
4112,124,825,2023-04-20,3,436.55
11363,134,341,2022-02-15,2,287.04
8134,110,267,2021-06-23,2,761.57
1628,132,637,2023-06-02,4,0.0
2261,123,435,2022-07-13,4,338.9
9292,114,120,2023-02-18,5,738.63
9848,141,642,2023-11-21,2,722.18
5114,150,67,2023-03-15,0,99.74
3995,120,163,2021-01-27,3,933.95
5673,153,716,2023-06-08,-1,49.73
10508,139,730,2022-12-30,2,333.16
6015,133,674,2023-11-04,2,282.21
10540,122,28,2022-01-26,1,739.57
10522,134,167,2021-10-13,4,335.2
511,122,49,2023-01-15,4,788.15
4073,150,112,2023-12-03,2,100.35
7973,146,657,2023-10-21,4,71.48
696,113,404,2023-05-10,902,862.59
1042,162,290,2021-01-14,4,304.84
1626,116,198,2023-02-21,1,951.14
937,112,146,2023-07-17,4,856.13
975,106,538,2021-08-01,3,893.21
2068,159,57,2021-05-20,4,440.15
4252,113,463,2024-01-26,3,0.0
8140,128,802,2023-06-12,1,691.49
7362,151,542,2023-12-27,1,120.36
2233,130,340,2023-10-15,4,273.54
9326,110,344,2023-09-15,483,797.12
6401,133,789,2023-03-20,2,252.96
6507,133,789,2021-08-20,2,273.75
3488,105,630,2023-04-15,4,18801.03152709271
11076,143,157,2024-01-27,4,315.23
7316,154,109,2021-02-05,2,
7021,133,651,2023-05-23,4,273.21
11043,144,591,2023-11-28,3,474.52
9596,104,349,2022-06-16,1,665.64
5229,117,170,2021-04-14,1,632.3
7929,137,753,2022-02-04,1,638.87
10654,140,680,2022-02-02,1,383.16
7378,101,634,2021-10-08,1,1059.51
1266,148,517,2023-12-20,2,243.75
2310,139,469,2023-09-17,0,281.13
8110,134,237,2022-01-08,2,325.45
3743,132,615,2023-02-12,4,363.1
7793,104,361,2021-03-31,2,672.85
6372,136,251,2021-09-20,2,319.01
5522,143,794,2023-08-13,1,324.0
3844,150,622,2024-01-07,4,73.71
3204,154,366,2023-10-30,3,75.78
4145,141,522,2021-01-29,1,687.42
11552,112,408,2023-01-19,3,706.27
2209,101,372,2023-03-02,0,31549.269098354944
3653,136,374,2023-01-29,497,373.04
4390,138,765,2021-09-21,3,429.09
2603,105,141,2023-07-08,5,1270.03
1941,161,343,2023-02-12,1,464.41
4693,113,608,2023-12-23,4,777.25
11231,117,467,2023-01-12,5,602.08
4522,108,587,2022-04-23,3,1126.32
5517,144,346,2022-12-25,5,447.53
3625,158,686,2023-07-16,2,343.37
9314,145,258,2023-02-16,4,127.63
6634,148,796,2021-11-08,1,259.98
7813,146,634,2022-10-31,5,64.93
11966,158,783,2023-09-25,3,296.58
214,130,152,2021-02-12,4,283.43
3118,111,36,2023-06-17,505,830.6
7986,137,273,2022-08-29,5,604.33
7267,149,307,2023-12-15,0,-59.819048513043306
32,112,664,2021-08-12,1,717.86
1567,129,399,2023-01-02,1,225.39
7869,123,216,2022-05-02,4,353.87
933,125,116,2023-05-18,2,357.3
103,142,171,2021-02-14,5,672.67
12193,162,796,2023-04-30,3,339.78
1541,163,141,2021-12-01,3,429.01
10855,131,507,2021-11-26,-1,444.57
1514,105,273,2023-10-18,3,1390.52
7498,146,123,2023-05-29,2,57.76
7577,123,682,2023-01-23,2,322.34
3053,149,611,2023-09-15,3,166.77
3263,162,229,2021-07-30,4,221.92
852,128,271,2023-11-29,3,727.34
5460,119,701,2022-07-09,5,657.12
6517,149,810,2023-10-21,5,163.77
11853,127,486,2023-12-26,5,385.69
8127,127,143,2023-06-03,5,345.52
6696,152,758,2023-08-09,3,130.29
1381,158,356,2022-11-10,2,410.28
6235,146,661,2023-12-18,3,-55.32956475034703
11986,120,179,2023-07-12,4,850.93
5884,162,592,2023-01-27,3,334.54
4456,122,590,2023-06-24,5,843.94
4248,146,325,2023-01-28,5,50.34
9780,133,676,2023-01-04,0,-44.925177613169076
4199,127,206,2021-02-10,2,358.85
6261,132,512,2023-08-29,5,401.47
11547,117,415,2023-04-16,2,597.31
10322,125,781,2022-05-15,3,332.22
914,157,262,2023-06-20,1,377.73
720,127,555,20210602,1,345.81
2858,153,647,2023-01-09,2,38.68
11373,163,648,2021-08-05,4,534.01
4780,113,630,2021-09-01,5,844.24
107,119,137,20220723,1,-99.058264226518
7715,101,284,2021-11-08,-1,1071.7
10253,112,538,2023-12-31,1,
11054,102,719,2025-13-45,5,1251.48
5185,134,721,2021-06-29,2,344.15
8619,119,475,2023-11-25,5,22995.984287592073
7235,113,285,2021-09-03,5,786.73
7775,108,370,2021-10-03,5,1031.36
9896,107,636,2021-07-15,3,549.92
2874,101,32,2022-01-05,2,1191.2
6642,109,196,2023-05-28,2,1081.04
1227,157,337,2023-04-17,4,416.31
9274,128,712,2021-12-13,5,19334.19712468869
6495,148,377,2023-11-15,4,
6521,105,703,2021-07-02,2,1393.26
2528,157,367,2022-12-16,4,410.69
4221,120,794,2022-03-20,4,-72.30278504636385
2229,129,472,2023-01-23,2,244.23
3700,150,240,2022-02-21,4,85.87
1814,127,498,2023-06-12,2,411.51
1447,159,679,2021-12-23,3,420.52
1603,113,286,2023-05-04,2,862.4
11658,147,161,2023-10-11,2,224.82
3317,131,775,2023-06-17,2,393.32
4411,149,141,2023-06-16,4,207.55
2165,107,692,2023-07-18,1,-34.613161995154805
7256,124,564,2023-12-10,1,457.23
1585,119,539,2022-04-01,3,671.46
10711,135,678,2021-06-10,1,644.09
9220,135,421,2023-01-29,2,686.51
9970,148,774,2023-10-03,4,185.2
10838,125,384,2023-04-20,3,371.88
8855,119,205,2022-07-11,1,645.03
9453,155,17,2023-02-06,4,115.4
7077,127,674,2022-04-19,2,390.16
5329,147,468,2023-12-10,4,238.59
6836,135,97,08-26-2023,1,696.18
11580,159,674,2021-05-27,5,421.36
5423,107,547,2023-08-30,1,645.37
4323,105,338,2023-12-18,4,1415.96
2990,157,250,2021-01-27,5,9557.385188391923
5188,108,356,2023-07-18,3,977.33
5871,119,715,2023-12-31,1,586.21
561,141,234,2023-04-08,4,622.68
2891,132,512,2023-04-26,4,338.33
12078,115,250,2023-05-13,2,-20.551222835367007
7104,104,816,2023-11-19,2,693.25
2293,136,1739,2023-05-23,1,333.14
7169,109,256,2023-02-28,4,1170.5
11950,133,799,2023-12-15,4,277.26
8657,139,315,2021-05-15,1,307.47
3701,125,377,2023-02-08,5,390.78
9797,117,161,2021-10-26,2,607.42
4424,128,220,2022-04-23,3,660.63
8935,115,505,2023-02-11,1,288.93
2418,144,422,2023-12-10,4,5701.884233646984
2177,150,327,2023-01-14,1,83.71
6940,101,596,2023-10-27,4,
6678,161,188,2021-02-07,3,405.8
10859,123,5,2023-08-26,2,315.94
9457,115,802,2023-10-11,4,290.77
9617,105,493,2023-09-22,2,1281.48
10212,144,756,2023-03-24,5,419.5
7622,117,203,2023-07-27,5,612.4
8173,156,747,2021-09-22,1,594.96
7449,140,311,2023-02-12,1,316.77
6471,138,47,2024-01-26,3,447.27
3214,132,464,2023-06-03,-1,353.88
6216,125,141,2023-01-16,3,356.69
4919,116,320,2021-12-29,-1,983.13
7662,105,41,2022-06-20,5,1401.09
8002,108,95,2023-09-19,1,957.35
7899,101,529,2022-12-18,5,1248.2
2660,111,220,2021-08-21,3,834.4
6650,111,355,2022-12-21,1,776.79
1304,133,140,2023-06-16,2,246.74
7384,159,533,2021-03-10,2,421.12
11664,144,777,2022-09-17,1,407.12
7771,148,203,2022-09-11,1,284.9
5000,106,296,2022-03-30,5,895.41
3155,107,242,2023-10-03,3,645.19
6286,112,57,2022-08-03,4,776.02
11075,135,572,2021-09-30,4,680.35
11696,153,6,2023-09-14,2,54.48
6188,145,819,2023-06-21,2,134.58
9241,130,355,20230731,5,259.53
3676,125,812,2021-03-14,1,340.14
628,163,330,2023-03-12,4,440.17
6979,124,26,2021-08-13,1,0.0
6538,108,477,2022-05-06,5,965.8
8884,152,471,2023-06-17,4,129.12
368,131,313,2021-04-22,4,413.48
11471,119,73,2022-12-23,5,667.86
3583,146,482,2023-03-03,4,74.38
2521,163,375,2023-01-16,4,536.95
8674,107,749,2023-08-22,3,600.15
6171,134,233,2023-03-29,3,306.54
6477,143,304,2021-01-22,1,368.86
11735,135,221,10-07-2023,4,642.14
9860,142,22,2021-02-09,1,664.29
10598,154,282,2022-11-07,4,73.24
4349,154,764,2023-05-22,2,89.89
4818,143,514,2021-01-17,2,357.62
7087,112,40,2022-02-15,3,831.91
1576,147,18,2023-03-21,2,-63.43100395741559
1106,123,65,2023-03-02,3,355.72
7433,146,804,2021-08-18,5,71.24
1604,138,615,2023-11-11,4,398.81
1103,158,69,2022-05-17,4,361.22
6097,143,164,2023-11-13,5,319.08
10887,144,357,2023-07-19,2,462.18
4010,106,740,2023-08-01,2,880.79
7738,131,290,2023-03-13,4,407.0
3811,148,314,2022-09-12,4,0.0
6352,153,30,2021-07-14,0,41.82
308,142,133,2022-11-07,4,719.13
4260,118,735,2022-02-25,4,716.1
8929,117,770,2023-12-20,2,549.3
11172,130,15,2021-09-27,1,282.29
10605,146,547,2021-09-22,2,65.58
10292,135,714,2021-01-05,1,721.33
7299,105,61,2024-01-29,1,1409.89
2173,118,821,2022-06-13,1,766.64
1998,145,101,2023-10-25,1,0.0
5449,136,421,2023-07-12,4,356.52
3604,101,85,2021-03-19,2,1079.33
7462,112,775,2021-06-11,2,848.69
1745,131,276,2024-01-10,1,427.87
3156,144,351,2022-12-07,1,480.99
4954,118,177,2023-02-04,4,677.71
6549,131,591,2023-01-22,4,433.17
7812,106,590,2023-11-27,5,
8983,163,206,2023-07-07,1,470.56
8102,162,706,2023-10-25,2,220.68
10443,162,75,2021-06-25,1,289.89
9841,143,825,08-27-2023,4,311.55
4322,128,219,2022-09-14,5,672.38
2,119,708,2021-01-23,1,600.98
5634,162,680,2023-11-19,4,248.36
4320,118,447,2022-04-05,5,677.52
4543,107,534,2021-04-08,1,649.06
10747,111,693,2021-08-14,4,839.73
2557,102,5,2022-10-31,5,1209.82
7689,104,631,2022-04-29,3,
350,157,38,2021-12-16,4,403.25
5367,107,554,2021-09-26,1,590.0
544,154,114,2021-11-03,3,94.93
11094,134,33,2023-01-20,3,314.04
3362,155,773,2023-06-16,2,102.85
10462,144,121,2023-11-10,5,459.91
11398,143,129,2023-07-02,4,322.77
7968,162,504,2021-06-24,3,230.34
1931,122,432,2023-04-13,1,873.65
4203,152,91,2023-06-12,5,134.12
1761,149,523,2023-09-17,2,149.25
6767,162,247,2022-01-28,1,308.71
7220,108,599,2023-05-04,4,
7759,142,211,2023-04-15,-1,
7912,129,317,2021-06-14,4,252.87
3026,115,676,2021-02-04,2,283.07
113,122,22,2023-05-25,5,753.05
3668,132,255,2023-07-18,5,378.37
11405,114,264,2023-03-19,1,636.51
266,141,786,2022-06-22,1,21218.740606926076
3528,145,792,2022-09-03,3,140.81
3126,152,584,2023-08-16,3,147.01
3683,130,769,2022-01-04,3,250.72
1890,159,604,2021-02-14,5,349.95
3667,138,192,2022-01-17,1,397.55
2987,122,544,2023-11-08,1,0.0
6347,125,423,2023-07-01,4,332.03
4167,119,797,2023-08-20,1,671.12
11144,137,678,2021-01-16,1,565.26
480,151,563,2023-11-12,3,174.94
3671,156,581,2023-08-26,5,499.97
5110,153,137,2023-08-18,3,35.15
3950,137,273,2023-03-01,1,573.24
9865,127,149,2023-09-03,1,382.91
10127,101,702,2021-07-22,1,1268.3
11945,149,334,2022-12-13,-1,167.4
11993,104,258,2023-11-26,2,781.57
10760,107,401,2022-08-28,5,559.09
2167,161,122,2021-09-14,4,479.17
5212,104,667,2023-01-20,0,668.79
10638,112,769,2023-12-27,4,727.06
4508,109,619,2021-02-07,3,1035.06
11751,107,187,2024-01-07,5,549.61
7441,101,287,2023-06-03,1,1086.78
10350,122,84,2023-06-13,1,856.03
2701,114,741,2021-03-22,5,732.28
868,132,442,2022-03-31,3,399.04
11507,131,63,2023-03-26,3,467.87
11123,132,322,2023-03-22,2,362.8
4165,149,598,2023-06-06,3,177.19
442,127,368,2021-07-24,3,410.2
5083,113,363,2023-03-25,4,868.49
5567,115,400,2023-01-23,5,265.36
4254,129,713,2023-01-16,1,221.19
9266,129,712,2022-01-15,1,257.81
5479,141,662,2023-06-06,4,629.74
1488,136,245,2021-03-23,3,343.04
3595,105,270,2023-11-03,3,1406.32
8938,127,648,2021-03-04,1,365.46
8188,162,590,2021-06-07,4,337.9
10687,111,437,2022-10-17,3,795.57
6378,152,32,2021-08-23,4,141.61
5209,116,373,2023-07-08,4,952.73
2850,120,552,2023-04-27,4,934.93
8290,108,126,2022-06-09,4,1045.01
8333,148,766,2022-11-03,4,274.8
11677,155,276,2022-03-01,4,115.7
10813,129,754,2022-01-01,3,254.42
12182,120,492,2023-02-07,2,881.52
5972,125,471,2023-01-29,4,365.39
3119,130,319,2023-09-19,1,253.11
810,130,356,2021-01-07,5,285.04
8925,117,502,2023-10-12,5,644.46
7874,115,55,20230507,5,269.48
6094,108,467,2021-07-11,2,1008.58
8491,124,680,2022-07-01,4,430.87
306,129,430,2023-06-12,1,254.95
9350,130,243,2022-09-16,4,256.52
8326,114,262,2021-06-21,1,
10153,148,159,2023-02-15,3,235.9
3395,119,712,2023-12-16,2,678.6
2089,118,68,2023-06-09,1,701.01
6138,130,485,2023-07-17,4,246.38
2009,129,452,2022-04-10,5,256.94
1359,147,618,2023-03-17,2,0.0
6952,108,60,2023-12-16,5,1131.23
5179,115,560,2023-09-18,3,268.98
8216,157,812,2023-03-28,1,349.74
10076,111,393,2023-07-07,4,735.51
10755,155,626,2023-06-23,4,107.69
2563,137,807,2023-05-08,3,657.05
6026,102,89,2021-06-15,2,1169.39
9988,117,275,2023-08-15,5,573.1
4342,109,376,2023-03-19,5,1155.98
6903,101,664,2021-06-23,3,1270.41
8038,143,75,2023-11-17,2,335.52
61,129,190,2023-10-03,5,2367.547027645592
4962,163,578,2023-02-15,1,544.81
8760,125,205,2023-08-08,5,366.45
1197,152,147,2023-09-01,0,129.6
6137,143,306,2021-12-29,5,296.74
6043,133,811,2023-03-07,3,281.64
11831,105,683,2022-05-23,2,
4568,163,201,2022-01-17,3,424.99
10575,123,525,2023-10-24,1,11761.065748723538
5602,116,152,2023-12-27,4,947.23
1143,114,204,23/11/2021,2,632.12
1547,107,436,2021-10-16,3,594.83
6986,133,207,2023-03-09,5,262.23
8829,118,728,2023-07-24,4,702.05
1022,107,103,2022-04-24,4,667.93
876,132,204,2022-03-17,5,390.94
1644,157,403,2021-12-03,2,423.5
2107,118,638,2022-09-28,4,761.63
10775,118,88,2023-02-28,1,647.73
562,159,485,2023-04-06,4,442.0
3985,137,736,2023-09-29,4,619.53
928,137,369,2023-07-14,4,616.27
10063,155,162,2021-12-09,4,135.35
9377,147,233,2021-09-16,1,204.1
2449,135,18,2023-01-19,1,738.15
3534,158,703,2023-09-09,2,303.31
9431,144,383,2023-10-05,3,
6701,155,46,2024-01-01,3,136.17
9750,115,166,2023-07-17,2,267.69
378,131,793,2022-03-17,5,414.86
10899,111,800,2023-12-31,3,717.89
10041,129,309,2022-03-23,4,248.21
2675,162,647,2023-01-27,5,283.22
4150,156,521,2021-12-28,4,550.58
6156,131,148,2022-06-15,4,433.02
4659,127,798,2022-01-28,2,382.39
323,110,509,2023-09-26,3,778.71
7785,125,334,2023-02-18,1,337.93
7578,127,773,2023-12-11,1,352.77
124,135,329,2022-12-24,3,656.84
1413,146,492,2023-08-09,4,75.96
1419,148,1609,2021-03-26,3,230.84
11490,106,208,2023-09-14,5,884.97
6546,119,798,2023-04-14,1,590.76
9867,132,175,2023-01-14,1,385.02
739,118,545,2023-07-09,3,728.35
3411,137,134,2023-08-29,4,633.15
5980,163,127,2023-02-10,2,455.71
2830,137,789,2023-11-01,1,0.0
3989,145,546,2022-01-04,3,118.39
2271,105,699,2023-02-12,5,
7745,138,404,2022-08-28,5,428.59
10017,129,770,2023-03-19,4,262.33
1450,155,176,2023-02-26,1,115.36
6845,118,184,2021-05-11,5,768.98
3369,108,93,2022-04-23,1,1072.09
2395,135,253,2023-01-24,4,21965.49351274271
6133,114,290,2023-10-25,3,696.46
6169,142,7,2023-04-22,1,0.0
7438,116,446,2023-04-04,5,897.0
8686,115,667,2023-04-24,1,266.83
9080,134,493,2023-02-21,1,327.01
3806,124,361,2023-08-18,5,435.18
11829,108,98,invalid_date,1,1133.08
8598,137,535,2023-04-04,2,633.73
11026,107,571,2021-09-07,2,578.79
9221,131,599,2021-01-19,3,452.59
2710,110,315,2022-09-21,1,684.88
6937,136,813,2022-08-05,1,387.01
11849,151,105,2022-12-29,911,156.73
9048,114,170,2023-02-23,2,650.07
9572,148,340,2023-05-28,2,238.24
648,109,508,2022-07-07,4,1050.45
362,123,806,2023-03-30,4,366.9
10604,111,164,2023-08-26,5,752.02
3741,124,324,2023-08-24,2,481.5
10555,109,380,2023-12-05,1,1180.28
9358,157,100,2023-05-19,596,312.52
4715,141,592,2023-12-26,3,686.39
2545,135,1776,2022-03-01,5,654.77
6564,114,172,2023-11-10,2,743.17
9943,101,611,2021-02-18,3,1275.26
5059,116,210,2023-03-09,3,855.61
11286,148,491,2023-01-26,5,259.43
8673,114,334,2023-12-02,2,633.59
3703,122,515,2023-09-19,3,-47.22735719533131
869,151,538,2023-07-07,1,167.99
11535,159,1689,2023-10-15,2,
5202,159,642,2023-04-01,3,326.14
9153,116,207,2023-06-02,3,938.98
4554,113,332,2023-09-06,4,828.16
559,151,13,2023-07-03,3,165.99
528,132,402,2023-11-12,3,399.86
12044,115,601,2023-03-07,1,287.92
8376,145,376,2021-03-31,4,113.15
2326,124,594,2022-11-29,3,466.48
10890,148,18,2023-08-20,351,200.01
271,107,606,2023-01-30,1,581.97
5195,162,495,2023-01-28,5,226.38
10038,144,228,2022-12-16,3,413.3
11446,132,453,2023-03-15,1,405.93
9417,136,623,2022-11-20,5,332.58
353,9486,687,2023-07-13,3,744.28
5974,124,545,2023-09-22,1,473.3
4187,120,608,2021-04-28,1,791.56
5987,127,221,2021-06-07,4,342.3
7824,105,813,2023-06-26,0,1439.76
2442,115,227,11-05-2023,4,264.03
143,115,245,2023-03-05,680,306.8
7517,117,274,2023-04-12,5,598.61
6430,102,544,2022-07-05,1,1168.46
4236,159,288,2023-04-27,1,348.23
4537,136,514,2023-11-19,5,316.69
3017,142,326,2023-03-04,1,762.45
11044,143,39,2023-05-17,3,322.58
11607,125,401,2023-07-07,4,330.2
635,135,534,2023-08-21,5,650.64
6594,114,623,2023-03-08,4,705.44
10394,120,574,2023-04-15,1,891.96
6888,140,144,2021-02-22,4,310.56
9760,132,379,2022-04-08,5,391.88
6870,150,375,2023-12-28,2,93.03
9194,162,804,2022-04-29,5,297.65
10266,116,80,2023-02-12,1,998.65
1613,134,718,2023-02-05,1,304.67
8953,136,50,2023-05-15,2,314.28
5348,141,565,2023-08-30,2,649.39
405,101,393,2023-09-19,3,-37.837745611210416
5514,116,185,2023-05-23,3,914.34
7649,123,580,2023-03-19,5,344.53
9692,154,265,2022-01-04,4,65.97
3780,128,385,2023-09-12,2,707.3
7229,148,681,2023-10-26,892,200.28
12023,143,545,2021-09-25,4,298.3
6385,128,587,2023-03-23,4,23718.301041384853
13,123,286,2021-10-02,4,349.92
10206,147,110,2023-10-19,5,169.54
7188,116,268,2021-10-19,4,949.53
10002,134,721,2022-08-25,5,331.25
7164,144,405,2021-04-12,3,475.68
1272,124,621,2021-03-07,4,481.5
5869,123,719,2023-03-01,4,348.04
886,136,542,2023-08-12,2,354.71
9772,113,701,2023-02-23,1,820.92
2604,130,352,2021-02-14,5,258.38
5598,120,15,2023-02-22,3,785.61
10065,157,415,2023-07-17,3,399.16
10787,115,326,2023-07-04,4,296.77
5852,114,660,2022-09-07,1,705.36
3110,132,284,2022-10-21,4,386.99
10329,108,219,2023-02-24,5,986.99
8211,149,310,2022-06-27,3,198.27
4648,150,582,2023-04-04,5,77.86
1234,127,609,2023-07-27,4,372.65
8261,143,162,invalid_date,4,292.06
2193,129,222,2023-12-12,5,262.22
706,146,558,2022-03-14,4,66.12
3609,127,492,2022-02-24,2,341.28
964,110,466,2023-05-20,2,814.41
1580,134,225,2021-09-28,5,335.0
2848,129,292,2022-11-09,5,234.25
9250,128,70,2022-06-28,4,729.05
10134,161,566,2023-10-04,1,5923.065570308965
10198,143,761,2023-03-03,5,362.31
9270,115,6,2023-10-27,4,274.19
3610,147,154,2023-06-13,3,253.36
10514,161,594,2023-04-24,5,470.48
